Price,temp
2.794,-1.5
2.907,-1.4
2.881,-2
2.855,-1.6
2.843,-1.8
2.841,-2.2
2.899,-1.6
2.901,-1.3
2.878,-0.6
2.91,0.9
2.941,3.9
2.983,6
2.962,6
2.933,5.7
2.917,5.2
2.909,3.9
2.908,2.7
2.922,1.3
3.06,0.3
3.264,-0.1
2.957,-0.3
2.91,-0.7
2.859,-1
2.75,-1.4
2.603,-1.5
2.79,-1.8
2.743,-1.7
2.707,-1.2
2.706,-1.1
2.7,-1.7
2.703,-1.8
2.758,-1.8
2.785,-0.2
2.844,0.8
2.914,2.5
2.996,3.1
3.001,3.2
2.99,2.7
2.892,2.4
2.887,2.5
2.911,2
2.935,1.5
3.197,0.7
3.258,0.5
3.1,0.7
3.021,0.1
2.998,0.3
2.986,1
2.905,1.2
2.861,1.3
2.786,1.4
2.708,1.5
2.708,1.4
2.79,1
3.198,1.1
4.967,1
5.021,0.8
7.496,2
7.109,2.7
4.97,3.8
4.963,3.7
5.965,3.6
4.898,3.4
4.807,3
4.801,2.2
4.707,1.5
4.968,1.3
8.007,1.3
5.391,0.8
4.014,0.6
3.183,0.3
3,-0.2
2.957,-0.4
2.958,-0.2
2.935,0
2.89,-0.6
2.882,-0.9
2.897,-1.8
3.656,-0.8
4.8,0
4.858,0.5
5.687,1
5.288,1.4
6.382,2.1
5.288,3.9
5.272,3.6
4.47,3.8
4.411,3.3
4.086,2.9
4.567,2.9
4.903,4.3
6.098,3.8
4.757,3.1
3.028,2.9
2.974,2.1
2.891,2
2.702,1.9
2.58,2.1
1.927,1.8
1.832,1.5
1.95,1.8
2.395,2.1
2.734,1.9
3.368,2
3.502,2.4
3.508,2.9
3.501,3.6
3.388,3.3
3.339,3.8
3.292,3.8
3.36,3.5
3.202,3
3.112,2.9
3.102,2.8
3.491,2.8
3.821,2.6
3.463,2.7
2.991,2.2
2.943,1.2
2.822,0.8
2.71,1.4
2.616,1.2
2.505,1.5
2.495,1.6
2.543,1.6
2.639,1.6
2.844,1.5
3.487,1.5
3.907,0.6
4.05,0.9
4.043,1.3
4.042,1.1
4.05,0.9
4.121,0.9
4.112,0.4
4.057,0.4
3.989,0.4
3.992,-0.1
4.247,-0.6
4.801,-0.8
4.094,-0.9
3.486,-0.8
3.184,-0.8
2.901,-0.8
2.752,-0.8
2.653,-0.8
2.539,-0.9
2.543,-0.9
2.506,-1
2.538,-1
3.189,-0.9
4.049,-0.8
4.668,-0.5
4.509,0.1
4.39,0.4
4.253,0.6
4.242,0.9
4.217,0.9
4.05,0.8
3.944,0.7
3.805,0.7
3.795,0.3
4.014,0.1
4.217,0
3.979,0.1
2.998,-0.5
2.694,0.2
2.58,0.5
2.045,0.6
2.418,-0.2
2.476,-0.2
2.352,0.4
2.227,4
2.213,4.3
2.398,4.4
2.523,4.9
2.532,5
2.602,5.2
2.627,5.3
2.626,5.3
2.61,5.4
2.579,5.4
2.566,5.2
2.544,5.1
2.589,4.8
2.747,4.4
2.926,4.3
3.209,4.4
2.768,4.3
2.676,4.4
2.591,4.2
2.478,4.4
2.218,4.4
2.552,4.3
2.411,4.2
2.302,3.8
2.163,3.5
1.871,3.1
2.1,2.9
2.01,2.6
2.102,2.5
2.25,2.4
2.134,2
2.545,1.8
2.593,1.7
2.54,1.6
2.492,1.6
2.413,1.5
2.288,1.4
2.413,1.6
2.553,1.6
2.713,1.5
2.762,1.6
2.823,1.5
2.485,1.5
1.996,1.5
1.786,1.3
1.76,1.3
0.3,1.4
0.299,1.3
0.337,1.4
0.405,1.1
0.489,1.2
2.559,1.3
2.842,1.5
3.354,1.6
3.354,1.8
3.397,2
3.389,2.1
3.384,2.1
3.389,2.1
3.356,1.8
3.355,1.8
3.355,1.7
3.681,1.3
3.99,1.2
3.591,0.8
3.057,0.4
2.979,0.4
2.968,0.5
2.926,0.7
2.852,0.5
2.88,0.1
2.863,-0.5
2.86,-0.5
2.839,-0.5
2.889,-0.7
3.034,-0.9
3.483,-0.7
3.873,0.4
4.109,1.4
4.045,2
4.04,2.2
4.143,2.3
4.103,2.3
4.099,1.3
3.824,0.3
3.905,-0.1
4.245,-1
4.696,-1.6
4.736,-1.8
4.044,-2
3.127,-1.6
3.019,-1.2
2.958,-1
2.888,-1
2.825,-1.1
2.74,-0.8
2.669,-0.3
2.621,0.5
2.666,0.7
2.802,0.6
3.736,0.9
3.493,1.5
3.762,2.1
3.225,2.8
3.161,3.2
3.013,2.7
3.259,2.3
3.519,1.8
3.206,1.5
3.149,0.9
3.388,0.7
3.55,0.2
3.378,-0.2
2.969,-0.3
2.848,-0.9
2.74,-1.4
2.633,-1.6
2.333,-1.9
2.068,-2.2
1.801,-2.1
1.692,-1.4
1.557,-1
2.358,-0.5
2.794,1.8
3.397,2.3
3.521,2.7
3.838,3.3
3.474,3.4
3.093,4.1
3.19,3.8
3.637,3.7
3.653,3.6
3.734,3.4
3.91,3.2
4.485,3.2
4.79,1.5
4.704,0.8
3.805,-0.3
2.941,-1
2.993,-0.5
2.913,0.3
2.872,0.6
2.788,1.4
2.758,1.5
2.756,0.9
2.751,0.9
2.816,0.6
3.38,0.4
3.994,0.7
4.682,1.5
4.686,2.7
3.647,3.9
3.077,4.9
3.169,5.3
3.649,5.3
3.567,5.1
3.209,5.1
3.399,5.2
4.16,5
4.451,5
4.161,5.4
2.896,6.1
2.817,6.6
2.778,6.8
2.784,7.4
2.707,7.5
2.696,7.7
2.656,7.7
2.613,7.8
2.613,7.8
2.609,7.2
2.685,7.5
2.707,7.5
2.713,8
2.815,8.3
2.847,8.6
2.871,8.7
2.867,9
2.856,8.7
2.842,8.2
2.844,8
2.843,8.6
2.883,8.7
2.921,8.7
2.916,8.4
2.879,8.2
2.826,8.4
2.706,8.5
2.653,8.6
2.496,8.7
2.509,8.7
2.454,8.7
2.403,8.6
2.329,8.8
2.373,8.9
2.444,8.6
2.496,8.9
2.521,8.8
2.761,8.5
2.837,7.8
2.879,7.6
2.882,7.6
2.862,7.5
2.858,7.5
2.862,7.7
2.885,7.5
2.939,7.8
2.96,8
2.95,8
2.918,8
2.887,8
2.874,7.8
2.839,7.9
2.805,8
2.782,8.1
2.716,8.1
2.698,8.2
2.694,8.2
2.742,8.1
2.825,8.1
2.929,8
3.031,7.7
3.103,7.7
3.088,7.8
3.075,8.3
3.05,8.3
3.031,8.2
3.022,8.4
3.008,8.3
3.027,7.8
3.169,6.8
3.134,6.4
3.113,6.2
3.038,5.7
2.991,4.7
2.954,4.2
2.89,3.9
2.819,3.4
2.841,3.2
2.802,2.9
2.788,2.7
2.793,2.4
2.834,2.5
2.915,2.7
3.239,3.1
3.305,3.8
3.941,4.8
3.198,5.7
3.191,6.1
3.177,6.4
3.805,6.8
3.857,6.2
3.332,6.4
3.599,6.6
4.487,6.4
5.33,6.2
4.886,4.5
3.432,5.4
3.057,5.2
2.988,6.1
2.899,5.8
2.823,5.3
2.879,6.3
2.852,5.7
2.845,6.3
2.851,6.2
2.896,5.9
2.954,7
3.127,7.3
3.993,7.4
4.195,7.4
3.23,7
3.172,6.7
3.131,6.6
3.162,6.2
3.141,5.9
3.149,5.3
3.21,4.7
3.41,5.8
3.972,4.9
3.838,5.5
3.076,5.9
3.033,5.8
2.99,6.5
2.93,6.9
2.851,7
2.896,7.1
2.802,7.2
2.728,7.4
2.707,7.2
2.819,7.5
2.899,6.8
3.285,6.7
3.154,6.9
3.077,6.9
3.035,6.8
3.006,6.6
2.974,6.3
2.96,6.2
2.96,6.1
2.977,6
3.003,5.6
3.032,5.5
3.066,5.9
3.126,6.1
3.002,6.6
2.941,6.7
2.891,6.6
2.812,6.6
2.561,6.8
2.641,6.9
2.535,7.1
2.596,7.4
2.665,7.7
2.71,7.9
2.885,7.5
3.193,7.6
3.68,8.1
3.827,8.1
3.21,8.2
3.085,8.5
3.069,8.2
3.215,7.7
3.69,7.1
3.563,7.1
3.309,7.2
3.717,7.4
3.748,7.2
3.652,7.2
3.031,7.2
2.939,6.6
2.836,6.7
2.742,6.6
2.606,6.6
2.797,6.4
2.737,6.2
2.708,6.4
2.687,6.2
2.637,5.8
2.629,5.8
2.772,5.3
2.774,5.7
2.851,5.9
2.896,6
2.914,5.9
2.913,5.8
2.895,5
2.883,4.9
2.89,5.8
2.978,5.9
3.124,5.5
3.117,5.7
3.09,5.4
3.036,5.1
2.99,5.1
2.974,4.2
2.948,4.1
2.829,4.2
2.826,4.1
2.743,4
2.709,3.7
2.696,3.8
2.71,3
2.73,2.9
2.744,2.8
2.841,2.3
2.958,2.9
3.058,3.1
3.093,3.4
3.106,3.7
3.092,3.4
3.081,3
3.082,2.3
3.099,1.8
3.192,1.8
3.235,1.8
3.191,1.9
3.12,2.5
3.094,3.1
3.069,3.3
3.025,2.6
2.973,2.7
2.985,2.8
2.968,2.8
2.964,2.9
2.966,2.7
2.979,2.5
3.092,2
4.06,2.1
4.789,2.3
5.303,2.4
4.142,2.3
3.368,2.2
3.513,1.8
4.148,2.4
4.808,2.8
4.959,3
5.361,3
7.791,2.7
7.886,2.8
6.23,2.8
4.105,2.5
3.211,1.5
3.199,0.9
3.104,0.2
3.038,0.5
3.087,0.8
3.062,1.2
3.039,1.7
3.013,1.4
3.039,1.4
3.107,1.3
3.656,1.5
4.248,1.6
4.669,2.5
3.626,3.3
3.267,3.7
3.232,4
3.213,3.6
3.987,3.4
3.989,3.3
4.108,3
4.469,2.8
4.603,2.5
4.254,2.3
3.238,0.3
3.181,0.7
3.144,1.5
3.066,1.5
2.974,1.3
2.989,2.4
2.954,2.6
2.946,3.5
2.943,2.9
2.967,2.4
3.054,2.2
3.147,2.4
3.369,2.4
3.974,2.8
3.195,3.3
3.163,3.6
3.148,4
3.147,4
3.399,3.9
3.515,4.9
4.141,5.7
5.009,5.7
5.007,6.3
4.907,5
3.186,4
3.135,3.3
3.11,3.1
3.041,2.8
2.939,2.7
2.981,2.9
2.924,3.1
2.935,3
2.928,3.3
2.986,3.1
3.051,3.8
3.264,3.8
4.008,4.1
4.002,4.3
3.286,4.6
3.26,5.1
3.201,5.5
3.35,5.3
3.601,5
3.601,3.8
3.975,3.8
4.105,3.5
4.007,3.3
3.61,2.8
3.037,3.3
2.982,4.6
2.942,5.7
2.863,5.6
2.756,5.6
2.782,5.8
2.728,6
2.704,5.8
2.702,6.2
2.778,6.3
2.849,6.5
2.978,6.8
3.294,7.1
3.192,7.4
3.059,7.3
3.02,6.8
2.997,6.1
2.993,5.6
2.996,5.4
3.09,5.3
3.571,5.3
3.66,5.5
3.467,5.8
3.35,6.3
2.974,6.1
2.897,5.9
2.852,5.3
2.793,5.4
2.753,5.6
2.711,5.9
2.356,5.9
2.004,6.4
1.825,6.5
2.301,6.1
2.673,6.3
2.729,6.4
2.808,6
2.823,6.3
2.861,6.7
2.88,6
2.868,6.4
2.85,5.9
2.843,6.7
2.852,6.7
2.891,6.4
2.95,6.3
2.977,6.5
2.97,6.4
2.893,6.2
2.853,5.9
2.853,5.8
2.818,5.9
2.808,5.9
2.788,5.5
2.76,4.8
2.751,4.2
2.716,4.2
2.751,3.9
2.735,4
2.747,3.9
2.792,3.7
2.821,3.9
2.846,3.9
2.856,3.8
2.867,4.2
2.861,3.6
2.845,3.4
2.876,3.2
2.921,3.1
2.97,2.9
3.033,2.7
3.04,2.7
2.995,2.7
2.962,2.7
2.939,2.5
2.92,2.5
2.87,2.5
2.866,2.3
2.813,1.8
2.82,0.8
2.848,0.6
2.898,0.8
3.26,1.1
3.952,1.1
4.41,1.2
4.392,1.3
4.2,1.3
3.69,1.2
3.679,1.2
4.33,1.1
4.787,0.9
5.217,0.8
5.099,0.4
5.93,0.2
6.602,0.2
5.338,0.2
4.021,0.2
3.511,0.3
3.505,0.2
3.378,0.2
3.154,0.3
3.303,0.3
3.193,0.4
3.212,0.4
3.212,0.5
3.391,0.5
3.792,0.5
4.651,0.8
6.786,1
7.263,1.2
5.499,1.4
5.426,1.4
6.344,1.4
5.527,1.2
6.491,1
6.265,0.8
6.265,0.7
6.419,0.5
6.972,0.4
5.746,0.4
4.399,0.2
3.542,0.2
3.264,0.2
3.131,0.2
2.969,0.3
2.927,0.3
2.892,0.3
2.871,0.2
2.861,0.4
2.886,0.5
3.262,0.5
3.781,0.5
4.028,0.8
4.304,1.2
3.249,1.1
3.198,1.2
3.18,1.1
3.4,0.6
3.798,0.8
4.02,1.1
4.74,1
4.728,1
4.327,1.5
4.021,1.8
3.104,1.7
3.003,1.4
2.974,0.7
2.866,0.5
2.704,0.7
2.753,1.7
2.492,1.1
2.17,1.2
2.119,0.8
2.621,1
2.715,0.9
3.228,1.2
3.631,1.3
3.77,0.4
2.996,0.3
2.912,0.6
2.898,1.3
2.909,1.6
3.036,1.9
3.157,2.2
3.52,2.4
3.594,2.6
3.545,2.7
3.367,2.9
2.969,2.8
2.881,3
2.864,3.2
2.741,3.3
2.405,3.7
2.693,4.2
2.708,4.3
2.737,4.4
2.71,4.8
2.822,5.3
2.955,5.5
3.456,5.8
3.855,6.1
3.804,6.3
3.349,6.5
3.284,6.9
3.256,7.3
3.275,7.5
3.301,7.5
3.396,7.2
3.781,7.2
3.801,7.1
3.741,7.1
3.506,7
3.215,6.8
3.16,6.4
3.118,5.9
3.018,5
2.934,4.5
2.999,3.9
2.954,3.9
2.937,4
2.931,4.1
2.952,3.9
2.975,3.1
2.995,3.2
3.017,4
3.017,5.1
3.063,4.4
3.111,5.4
3.112,5.3
3.093,5
3.078,5
3.072,4.2
3.126,3.7
3.214,5
3.249,4.8
3.208,4.6
3.097,4.6
3.07,4.5
3.018,3.8
2.937,3.4
2.827,3.8
2.864,4.1
2.826,3.6
2.807,2.7
2.79,1.3
2.752,0.4
2.75,0.7
2.789,0.8
2.811,0.7
2.821,0.8
2.849,1
2.903,1.6
2.906,1.8
2.904,2
2.884,2.1
2.884,1.8
2.899,1.9
2.973,3.9
3.006,3.9
2.979,3.4
2.951,1.8
2.907,3.6
2.901,3.1
2.837,4.4
2.802,4.5
2.75,4.3
2.736,4.4
2.729,4.5
2.727,4.4
2.779,4.4
2.894,4.5
3.193,4.3
3.526,4.4
3.91,4.5
3.557,4.7
3.406,4.7
3.389,4.7
3.347,4.9
4.219,4.7
3.966,4.5
4.278,4.2
4.307,4.3
4.219,4.5
4.065,4.5
3.526,4.7
3.395,4.8
3.136,4.7
3,4.9
2.863,5.2
2.874,5.2
2.847,5
2.827,5.1
2.808,5.3
2.868,5.2
2.957,5
3.452,4.6
3.916,4.1
4.031,4.1
3.831,4
3.584,3.9
3.605,3.8
4.08,3.9
4.503,2.9
4.601,2.2
4.708,1.8
5.197,2.5
5.827,2.9
4.802,3.1
3.683,3.2
3.498,3.1
3.358,2.7
3.222,2
3.082,1.8
3.048,1.6
3.004,1.5
2.98,1.4
3.021,1.5
3.113,1.7
3.305,2.1
4.465,2.1
5.671,2.3
6.883,2.6
5.326,2.8
4.937,2.9
4.475,3.5
4.691,3.4
6.775,3.9
6.893,3.9
8.823,3.8
9.545,3.5
11.47,3.5
6.884,3.3
4.107,3.3
3.641,3.3
3.587,3.5
3.336,3.6
3.2,3.5
3.173,3.5
3.084,3.5
3.065,3.3
3.086,3.1
3.196,3
3.41,3
3.996,2.9
5.494,2.9
7.041,2.9
5.322,2.9
4.916,2.9
4.439,2.9
4.902,2.8
5.004,2.8
4.97,2.8
5.997,2.8
6.865,2.7
6.164,2.4
4.867,2.4
3.959,2.5
3.572,2.4
3.438,2.3
3.288,2
3.092,2.1
3.124,2
3.002,1.5
2.976,1.5
2.977,1.5
3.04,1.2
3.183,0.6
3.557,0.4
4.512,0.4
5.085,0.4
5.329,0.4
4.702,0.3
4.751,0.2
4.736,0.3
4.407,0.3
4.751,0.3
4.869,0.4
5.739,0.4
6.57,0.5
4.079,0.4
3.762,0.5
3.462,0.5
3.339,0.4
3.22,0.3
3.098,0.2
3.147,0.1
3.056,-0.2
2.992,-0.3
2.98,-0.2
2.983,0
3.032,-0.1
3.08,-0.2
3.095,-0.7
3.093,-0.2
3.154,0.5
3.188,1.7
3.165,2
3.111,2.2
3.074,2.7
3.071,3.5
3.105,3.5
3.167,3.6
3.19,4.4
3.123,4.7
3.002,5
2.943,5.3
2.882,5.3
2.835,5.6
2.773,5.9
2.812,5.5
2.769,5.1
2.749,4.9
2.75,5.2
2.774,5.3
2.796,5.4
2.801,5.5
2.772,5.4
2.835,5.3
2.877,5.4
2.925,5
2.957,5
2.972,5
2.961,5
2.972,5.1
3.02,5.2
3.092,5.3
3.131,5
3.105,5.7
3.064,5.2
3.022,3.9
3.017,3.4
2.942,2.4
2.825,1.2
2.67,1.1
2.623,2
2.618,2
2.701,2
2.786,1.8
2.869,1.9
3.365,1.8
3.856,1.8
4.188,1.9
4.107,1.9
3.706,1.7
3.894,1.2
4.155,0.9
4.157,0.7
4.292,0.5
4.504,0.4
5.096,0.4
5.104,0.1
4.768,-0.1
3.785,-0.2
3.416,0
3.366,-0.2
3.249,-0.6
3.003,-0.5
2.869,-0.5
2.817,-1
2.782,-0.4
2.793,0
2.823,0.1
3.063,0.4
3.855,0.4
4.544,0.3
4.681,0.4
4.709,0.6
3.55,0.7
3.999,0.8
4.667,0.8
4.59,1.4
4.407,0.9
4.583,0.9
4.295,0.4
4.077,0.3
4.02,0
3.097,-0.5
2.998,-0.9
2.922,-0.5
2.806,-1.2
2.702,-1.8
2.702,-1.6
2.667,-1
2.64,-1
2.649,-0.7
2.72,-0.1
2.77,0.1
2.957,-0.3
3.248,0.1
3.33,0.2
3.688,0.3
3.243,-0.1
3.265,-0.2
3.757,-0.7
3.558,-0.8
3.757,-1.1
4.011,-1
4.204,-1
4.424,-1.2
4.256,-2.4
3.509,-3.5
3.235,-4.2
3.175,-4.7
3,-4.9
2.795,-5
2.738,-5.1
2.682,-5
2.657,-4.4
2.651,-3.7
2.683,-3.3
3.974,-2.5
4.593,0.1
5.023,0.5
4.085,0.9
4.032,1
3.532,1.5
3.751,2
4.103,2.1
4.105,1.9
4.006,1.7
3.978,1.4
3.835,1.1
3.557,1.1
3.361,1.8
2.881,2.1
2.782,2.6
2.75,3.1
2.642,3.5
2.261,4.3
1.345,4.8
1.22,5.1
1.05,5.1
1.893,5.1
2.465,5.2
2.614,5.3
2.863,5.2
3.58,5
3.07,4.9
3.015,4.7
2.993,5.1
2.972,5.3
2.93,5.6
2.991,5.8
3.091,5.9
3.539,5.7
3.536,5.4
3.506,5.4
3.532,5.1
2.888,4.9
2.821,5.1
2.781,4.8
2.697,4.8
2.536,4.8
2.676,4.7
2.641,4.8
2.557,4.5
2.554,4.7
2.601,4.6
2.649,4.6
2.662,4.5
2.72,4.6
2.75,4.7
2.751,4.8
2.762,4.7
2.764,4.8
2.761,4.3
2.755,4.3
2.76,3.9
2.789,4
2.83,3.5
2.988,3.4
2.845,3.1
2.779,3
2.746,3
2.731,2.8
2.709,2.4
2.701,2.4
2.738,2.1
2.714,1.6
2.704,1.7
2.7,1.6
2.699,1.5
2.719,1.7
2.739,1.7
2.743,1.7
2.785,1.7
2.856,1.7
2.915,1.9
2.957,1.9
2.926,2.2
2.894,2.1
2.894,2
2.944,2.1
3.027,2.3
2.996,2.3
2.946,2.3
2.927,2.5
2.871,2.2
2.843,2
2.793,1.9
2.752,1.9
2.725,1.9
2.694,2.1
2.681,1.9
2.694,1.9
2.788,1.8
2.943,1.7
3.347,1.7
4.764,1.5
6.149,1.6
5.666,1.3
4.901,1.2
5.228,1
5.082,1
5.11,0.9
5.254,1.1
5.191,1.3
5.338,1.2
5.062,0.9
4.626,0.7
3.705,0.4
3.369,0.4
3.233,0.2
3.058,0.1
2.821,0
2.796,0.4
2.74,0.3
2.716,0.2
2.703,0.4
2.738,0.3
2.804,0.7
3.191,0.9
3.678,0.5
3.738,1
3.79,0.9
3.475,0.9
3.522,0.9
3.807,1.1
3.817,0.8
3.809,1.9
3.947,3.1
4.499,3.9
4.494,4.5
4.061,5
3.372,4.9
3.252,3.8
3.151,1.8
2.979,1.2
2.796,0.7
2.761,0.2
2.704,0.3
2.698,0.7
2.693,0.9
2.732,0.7
2.786,0.7
2.946,0.6
3.8,0.4
3.808,0.3
3.804,0.9
3.054,1.8
2.983,2
3.784,3
3.694,3.5
3.855,2.8
3.81,2.6
3.804,3.2
3.695,3.1
3.474,2.5
3.024,3.4
2.91,3.4
2.801,3.8
2.732,3.6
2.657,3.6
2.644,3.4
2.572,3.2
2.566,2.6
2.607,2.6
2.669,2.1
2.743,1.9
2.971,1.2
3.583,1.1
3.775,0.9
3.611,1.2
3.206,1.2
3.182,1.1
3.587,0.8
3.584,0.7
3.803,0.9
3.95,0.7
3.877,0.9
3.806,0.9
3.805,0.9
3.158,1.1
3.044,1
3.007,-0.1
2.942,0
2.826,0.2
2.866,0.3
2.841,0.5
2.825,0.7
2.828,0.6
2.889,0.7
3.024,0.6
3.778,1.1
4.611,1.1
5.301,1
5.263,1.1
4.601,1.6
4.506,2.5
4.706,3.1
4.677,3.3
4.699,3.3
4.95,3.5
5.653,3.3
4.932,3.3
4.507,3.4
3.305,2.8
3.121,2.3
3.054,2.6
2.976,2.4
2.904,2
2.994,2.2
2.908,2.6
2.897,2.5
2.89,2.7
2.9,2.8
2.928,2.8
3.02,3
3.063,3.1
3.071,2.9
3.115,2.8
3.175,3.1
3.21,3
3.156,3.1
3.129,3.1
3.149,3.1
3.229,3.1
3.395,3.2
3.566,2.6
3.316,1.4
3.166,1.6
3.07,1.2
3.055,1.3
3.009,1.2
2.902,1.1
2.89,0.7
2.82,0.5
2.82,0.2
2.794,-0.1
2.821,0.2
2.838,0.4
2.858,0.5
2.94,0.6
3.023,0.9
3.097,1.1
3.122,1
3.153,0.1
3.144,-0.6
3.14,-0.9
3.155,-1.2
3.224,-1.1
3.318,-1.6
3.321,-1.4
3.21,-0.8
3.124,-0.6
3.053,0.2
3.024,0.2
2.968,0.3
2.859,0.1
2.822,0.1
2.79,1.1
2.755,1.9
2.739,2.1
2.804,2.3
2.994,1.8
4.143,1.8
4.733,2.9
5.222,3.3
5.125,3
3.776,3.3
3.619,3.1
4.585,3
4.139,3.4
5.008,3.3
6.393,3.3
7.174,3.6
7.717,3.4
6.662,3.4
4.21,3.4
3.356,2.9
3.294,2.5
3.133,2
3.038,1.7
3.044,1.7
2.943,1.5
2.935,1.5
2.968,1.4
3.157,1.3
3.583,1.2
4.608,1.1
6.653,0.9
7.506,0.9
7.521,0.9
5.679,0.8
6.05,0.7
5.678,0.7
5.67,0.4
5.679,0.4
6.373,0.2
6.656,0.2
6.789,0.5
3.92,0.6
3.235,0.5
3.135,0.3
3.068,0.5
2.982,0.8
2.91,0.8
2.918,1.2
2.853,1.1
2.808,1.3
2.811,2.1
2.887,2.5
2.972,2.7
3.078,3.2
3.38,3.4
3.602,3.5
3.496,3.1
3.234,3.1
3.26,3.1
3.292,3.2
3.291,2.8
3.851,2.9
3.912,3.1
3.883,3.4
3.882,3.7
3.663,3.8
3.164,3.8
3.082,3.4
3.005,3.5
2.904,3.7
2.8,3.8
2.757,3.9
2.708,4.2
2.698,4.5
2.695,4.6
2.737,4.3
2.8,3.9
3.086,3.4
3.883,3.2
3.173,2.9
3.057,2.7
3.01,2
3.02,1.4
3.014,1.1
3.011,0.7
3.039,0.9
3.069,0.8
3.079,0.6
3.075,0.8
3.058,1
3.006,0.8
2.955,0.5
2.917,0.2
2.806,0.1
2.732,-0.1
2.71,-0.2
2.645,-0.2
2.62,0
2.636,0
2.692,0.1
2.754,-0.1
3.19,-0.7
3.745,-0.4
3.907,0.8
4.179,0.4
3.063,0.5
3.401,0.5
3.852,0.6
3.538,0.4
3.854,0.5
4.133,0.5
4.104,0.2
3.858,-0.1
3.749,0.2
2.981,0.2
2.906,0.1
2.886,-0.4
2.787,-0.7
2.697,-1.4
2.633,-1.9
2.247,-1.9
1.872,-1.8
1.195,-0.8
1.24,0.1
0.881,1.1
1.494,2.5
1.339,2.6
2.028,2.5
1.879,2
2.008,1.7
1.792,2.2
1.477,3.3
1.332,3.7
1.679,3.6
2.156,3.4
2.522,3.1
2.496,3.1
2.321,3
2.118,2.7
1.828,2.5
1.411,2.4
1.111,2
0.412,1.2
1.669,0.5
1.665,0.1
1.664,0.1
1.666,-0.4
1.67,-0.7
1.886,-1.1
1.961,-1.3
2.487,-1
2.606,-0.5
2.671,0
2.701,0.6
2.697,0.7
2.67,0.8
2.67,0.8
2.666,0.7
2.693,0.3
2.718,0
2.694,-0.6
2.631,-0.9
2.595,-1.2
2.596,-1.4
2.636,-1.7
2.617,-1.8
2.599,-1.6
2.638,-1.4
2.606,-1
2.526,-0.9
2.503,-1.1
2.44,-1.2
2.52,-1.6
2.616,-2.1
2.628,-1.6
2.607,-1.1
2.598,-0.3
2.611,-0.1
2.618,0.3
2.62,2.6
2.612,3.2
2.616,3
2.653,3
2.678,2.8
2.674,3
2.712,2.9
2.696,3
2.627,3.3
2.614,4.6
2.598,4.8
2.51,4.7
2.547,4.1
2.374,3.4
2.32,2.9
2.326,2.1
2.502,1.8
2.576,1.5
2.589,1.4
2.605,1.3
2.618,0.9
2.66,0.8
2.641,0.4
2.668,0.1
2.645,-0.1
2.627,-0.1
2.616,-0.2
2.657,-0.3
2.732,-0.2
2.717,0.4
2.701,0.8
2.644,1.8
2.612,4.2
2.6,4.2
2.45,3.9
1.678,3.8
2.537,4.4
1.509,4.7
1.393,4.2
1.381,4.4
2.439,4.3
2.574,4.2
2.647,4
2.992,4.2
3.165,4.2
3.062,4.1
3.032,4.3
3.153,4
3.461,3.8
3.508,4.1
3.687,3.6
3.846,3.6
3.888,3.6
4.177,3.8
3.817,3.9
3.318,4
3.131,4
3.037,4
2.938,4
2.822,4
2.887,3.8
2.812,3.4
2.72,2.8
2.643,2.6
2.722,2.1
2.889,1.9
3.093,1.9
3.676,2
3.835,2.3
3.897,2.1
3.915,2.2
3.901,2.2
3.92,2.3
3.865,2.3
4.179,2.3
4.484,2.4
4.505,2.8
4.198,2.8
4.114,2.7
3.409,2.9
2.908,3.1
2.83,3.1
2.75,3.1
2.687,3.3
2.633,3.2
2.563,3.8
2.539,4
2.545,3.7
2.605,3.5
2.683,3.6
2.727,3.8
2.949,3.9
3.112,4
3.003,4
2.983,3.9
2.947,4.1
3.08,4
3.141,3.9
3.472,3.8
3.48,3.8
3.475,3.9
3.41,3.7
3.472,3.7
2.981,3.8
2.849,3.6
2.773,3.4
2.69,3.3
2.668,2.7
2.731,2.6
2.686,2.5
2.639,2.3
2.606,2.9
2.606,3
2.637,3.3
2.679,2.9
2.671,2.8
2.695,3.1
2.736,3.3
2.745,3.2
2.744,3.1
2.734,3
2.731,3
2.739,2.9
2.759,1.1
2.785,1.7
2.794,1.4
2.766,1.5
2.735,2.8
2.663,2.7
2.631,2.8
2.456,3
2.444,2.9
2.698,2.6
2.644,2.2
2.62,1.9
2.59,1.9
2.537,2
2.559,1.9
2.597,2
2.601,1.7
2.641,1.8
2.701,2
2.753,1.9
2.757,1.9
2.753,1.8
2.744,1.6
2.758,1.6
2.787,1.3
2.809,1.2
2.795,1
2.759,0.9
2.684,0.7
2.594,0.3
2.534,0.3
2.568,0.6
2.565,0.9
2.633,0.9
2.643,0.5
2.61,0.4
2.47,0.3
2.474,0.5
1.801,1.2
1.778,1.3
1.78,1.5
1.976,1.8
2.073,1.9
2.476,2
2.568,2
2.409,2.1
2.501,2.2
2.581,2
2.646,2
2.703,1.6
2.743,1.3
2.729,2.4
2.696,3.1
2.67,3.7
2.647,5.1
2.609,5.2
2.488,4.8
2.528,4.7
2.316,4.5
2.478,4.7
2.503,4.1
2.573,4
2.684,4
2.78,4.3
3.05,4.2
3.193,3.3
3.353,3.5
3.504,3.6
3.522,3.8
3.456,3.9
3.41,4.5
3.598,4.6
3.805,4.6
4.167,4.6
